                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.16399,                0.14469,                0.76324,                0.91753,                0.80654,                0.87219,                0.72998,                0.62273,                0.46054,                0.98984,              0.0015173,              0.0015173,              0.0015173
                     61,                0.16415,                0.14352,                 0.7637,                0.90629,                0.80377,                0.85597,                0.71467,                0.63444,                0.47338,                0.99066,              0.0015091,              0.0015091,              0.0015091
                     62,                0.17024,                0.14719,                0.76486,                0.91494,                0.82016,                0.88428,                0.73834,                0.61346,                0.43747,                0.98834,              0.0015009,              0.0015009,              0.0015009
                     63,                0.16649,                0.14239,                 0.7642,                0.91462,                0.83185,                0.88796,                0.74108,                0.62497,                0.45805,                0.99048,              0.0014927,              0.0014927,              0.0014927
                     64,                0.16333,                0.14371,                0.76332,                0.89712,                0.81744,                0.85975,                0.72063,                0.61639,                0.46594,                0.98916,              0.0014845,              0.0014845,              0.0014845
                     65,                  0.162,                0.14204,                0.76246,                0.89956,                0.82425,                0.85602,                0.71703,                 0.6094,                0.45693,                0.98036,              0.0014764,              0.0014764,              0.0014764
                     66,                0.16373,                0.14456,                0.76321,                0.90252,                 0.8297,                0.86666,                0.71663,                0.61143,                0.44411,                0.98348,              0.0014682,              0.0014682,              0.0014682
                     67,                0.15485,                0.13834,                 0.7626,                0.92615,                0.81199,                0.86892,                0.71908,                 0.6115,                0.44846,                0.98049,                0.00146,                0.00146,                0.00146
                     68,                 0.1522,                0.13314,                 0.7621,                 0.9296,                0.81471,                0.86792,                0.72312,                0.60894,                0.45062,                0.97925,              0.0014518,              0.0014518,              0.0014518
                     69,                0.15303,                0.13175,                0.76048,                0.91858,                0.82997,                0.88084,                0.73847,                0.61599,                 0.4439,                0.99242,              0.0014436,              0.0014436,              0.0014436
                     70,                0.14671,                0.12854,                0.76156,                0.90375,                0.84428,                0.89155,                0.74806,                0.60814,                0.42436,                0.99144,              0.0014355,              0.0014355,              0.0014355
                     71,                0.14292,                0.12583,                0.76085,                0.90522,                0.83651,                0.88183,                0.74321,                0.59791,                0.44468,                0.97051,              0.0014273,              0.0014273,              0.0014273
                     72,                0.15094,                0.13065,                0.76362,                0.90485,                0.83787,                0.86069,                0.71742,                 0.6014,                0.46221,                0.98218,              0.0014191,              0.0014191,              0.0014191
                     73,                0.14766,                0.12764,                0.76048,                0.89579,                0.84317,                0.86831,                0.72138,                0.59673,                0.44645,                0.96745,              0.0014109,              0.0014109,              0.0014109
                     74,                0.14095,                 0.1236,                0.76138,                0.90017,                0.82307,                0.85945,                0.71604,                0.60354,                0.46842,                0.98283,              0.0014027,              0.0014027,              0.0014027
                     75,                0.13814,                0.12091,                0.76093,                0.94376,                0.77929,                0.83877,                0.69627,                0.60402,                0.50426,                0.98535,              0.0013945,              0.0013945,              0.0013945
                     76,                0.13568,                0.11929,                0.76233,                0.88813,                0.84196,                0.87386,                0.72798,                0.59914,                0.43823,                0.97836,              0.0013864,              0.0013864,              0.0013864
                     77,                0.13732,                0.11903,                0.75949,                 0.8948,                0.82276,                0.86373,                0.72188,                0.60481,                0.45983,                0.99111,              0.0013782,              0.0013782,              0.0013782
                     78,                0.13533,                0.11849,                0.75985,                0.88784,                 0.8297,                 0.8695,                0.73333,                0.60064,                0.44448,                0.98318,                0.00137,                0.00137,                0.00137
                     79,                0.12926,                0.11386,                0.75879,                 0.9141,                0.82633,                 0.8779,                0.73525,                0.58291,                0.42261,                0.97529,              0.0013618,              0.0013618,              0.0013618
                     80,                0.13471,                0.11526,                0.75967,                0.94829,                0.79944,                0.87626,                0.73836,                0.59708,                 0.4343,                0.98802,              0.0013536,              0.0013536,              0.0013536
                     81,                0.13127,                 0.1128,                0.75988,                0.90529,                0.81744,                0.85663,                0.71818,                0.60702,                0.45248,                0.99415,              0.0013455,              0.0013455,              0.0013455
                     82,                0.12696,                0.11117,                0.75924,                0.90925,                 0.8188,                0.88446,                0.74815,                0.59302,                0.43486,                0.96913,              0.0013373,              0.0013373,              0.0013373
                     83,                0.12211,                0.10717,                0.75675,                0.92308,                0.79973,                0.87972,                0.75357,                 0.5854,                0.44444,                0.97229,              0.0013291,              0.0013291,              0.0013291
                     84,                0.12548,                0.10918,                0.75951,                0.87741,                 0.8188,                0.87502,                0.74065,                0.61358,                0.46858,                0.99609,              0.0013209,              0.0013209,              0.0013209
                     85,                0.13106,                0.11419,                0.75916,                0.91057,                0.81471,                0.87769,                0.74411,                0.60097,                0.44764,                0.98681,              0.0013127,              0.0013127,              0.0013127
                     86,                0.12486,                0.10835,                0.75962,                0.91861,                0.80381,                0.88568,                0.76069,                 0.5889,                0.43858,                0.98248,              0.0013045,              0.0013045,              0.0013045
                     87,                0.12528,                0.10827,                0.75838,                0.91687,                 0.8079,                0.88546,                0.75496,                0.59743,                0.43124,                0.98538,              0.0012964,              0.0012964,              0.0012964
                     88,                0.12262,                0.10678,                0.75885,                0.88814,                0.83291,                0.89216,                0.76365,                 0.5992,                0.44002,                 0.9815,              0.0012882,              0.0012882,              0.0012882
                     89,                0.12573,                0.10946,                0.75941,                0.89485,                0.83243,                0.87383,                 0.7352,                0.59342,                0.45568,                0.98006,                0.00128,                0.00128,                0.00128
                     90,                0.12377,                0.10954,                0.75936,                0.89031,                 0.8297,                0.88366,                0.75318,                0.60027,                0.44883,                0.99581,              0.0012718,              0.0012718,              0.0012718
                     91,                0.11983,                0.10657,                0.75808,                 0.9205,                0.80654,                0.87358,                0.73182,                0.60048,                0.43953,                0.98955,              0.0012636,              0.0012636,              0.0012636
                     92,                0.11813,                0.10285,                  0.757,                0.90376,                0.82289,                0.87602,                  0.736,                0.60241,                 0.4459,                0.99228,              0.0012555,              0.0012555,              0.0012555
                     93,                0.12027,                 0.1038,                0.75705,                0.92239,                0.80963,                0.87594,                0.73832,                0.60351,                0.44859,                0.99187,              0.0012473,              0.0012473,              0.0012473
                     94,                0.11647,                0.10151,                0.75863,                0.91563,                0.81325,                0.87654,                0.73782,                0.60191,                 0.4417,                0.99599,              0.0012391,              0.0012391,              0.0012391
                     95,                0.11462,                0.09974,                0.75779,                0.89123,                0.83726,                0.86568,                0.72403,                0.59498,                0.45266,                0.97963,              0.0012309,              0.0012309,              0.0012309
                     96,                0.11821,                0.10322,                0.75924,                0.90545,                 0.8079,                0.84653,                0.71261,                0.59851,                0.46043,                0.98583,              0.0012227,              0.0012227,              0.0012227
                     97,                0.11646,                0.10215,                0.75836,                  0.911,                 0.8188,                0.88559,                0.74753,                0.60428,                 0.4503,                0.99263,              0.0012145,              0.0012145,              0.0012145
                     98,                0.11449,                0.10211,                0.75847,                0.90973,                0.81063,                  0.862,                0.72448,                 0.5975,                0.47812,                0.98691,              0.0012064,              0.0012064,              0.0012064
                     99,                0.11788,                 0.1051,                0.75795,                0.89154,                0.82698,                0.87167,                0.73668,                0.59991,                0.46283,                0.99617,              0.0011982,              0.0011982,              0.0011982
                    100,                0.11672,                0.10662,                0.75669,                0.91495,                0.79973,                0.85164,                0.71277,                 0.6087,                0.48351,                0.99997,                0.00119,                0.00119,                0.00119
                    101,                0.12058,                0.10749,                0.75899,                0.90899,                0.81644,                0.86321,                0.72232,                0.60791,                0.46522,                0.99608,              0.0011818,              0.0011818,              0.0011818
                    102,                0.11817,                0.10354,                0.75711,                0.92276,                0.81375,                0.87052,                0.73544,                0.60634,                0.44712,                0.99574,              0.0011736,              0.0011736,              0.0011736
