                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.79015,                0.55002,                 1.0055,                 0.9414,                0.84332,                0.91676,                 0.7611,                0.65495,                 0.4497,                 0.9172,               0.001439,               0.001439,               0.001439
                     36,                0.72173,                0.50244,                0.96734,                0.93411,                0.85695,                0.91696,                0.76642,                0.63644,                0.44872,                0.91169,              0.0014225,              0.0014225,              0.0014225
                     37,                0.75851,                0.52822,                0.99379,                0.92008,                0.85014,                0.91349,                0.75077,                0.66467,                0.44956,                0.92384,               0.001406,               0.001406,               0.001406
                     38,                0.74186,                0.50567,                0.98347,                0.95044,                0.85559,                0.91756,                0.75102,                0.66688,                0.44056,                0.92789,              0.0013895,              0.0013895,              0.0013895
                     39,                0.72632,                0.51039,                 0.9749,                0.92475,                0.87063,                0.91532,                0.76202,                0.64725,                0.42946,                 0.9231,               0.001373,               0.001373,               0.001373
                     40,                0.73066,                0.50141,                0.97866,                0.93098,                0.86512,                 0.9166,                0.76976,                0.63821,                0.42866,                0.90586,              0.0013565,              0.0013565,              0.0013565
                     41,                0.74244,                0.50566,                0.97016,                0.94387,                0.85422,                0.91723,                  0.771,                0.62527,                0.42561,                0.91143,                0.00134,                0.00134,                0.00134
                     42,                0.72168,                0.49015,                0.97116,                0.95384,                0.86512,                0.91738,                0.77052,                0.62603,                0.43063,                0.90977,              0.0013235,              0.0013235,              0.0013235
                     43,                0.71868,                0.51014,                 0.9768,                0.93761,                0.85995,                0.91808,                0.76276,                0.63052,                0.43424,                 0.9127,               0.001307,               0.001307,               0.001307
                     44,                0.72912,                0.49393,                0.97838,                 0.9184,                0.87875,                0.91774,                  0.776,                 0.6223,                0.43166,                0.90978,              0.0012905,              0.0012905,              0.0012905
                     45,                0.71549,                0.49573,                0.97014,                0.94527,                0.84705,                0.91978,                 0.7677,                0.62558,                0.42205,                 0.9144,               0.001274,               0.001274,               0.001274
                     46,                0.70156,                0.48002,                0.97106,                0.93494,                 0.8733,                 0.9254,                0.77833,                0.62779,                0.41411,                0.91919,              0.0012575,              0.0012575,              0.0012575
                     47,                0.71825,                0.49384,                0.97129,                0.93658,                0.86512,                 0.9153,                0.76649,                 0.6213,                0.42578,                0.90418,               0.001241,               0.001241,               0.001241
                     48,                0.72298,                0.48884,                0.97593,                0.94598,                 0.8624,                0.91971,                0.77333,                0.61632,                0.42361,                0.90717,              0.0012245,              0.0012245,              0.0012245
                     49,                0.70012,                0.48171,                0.96489,                0.94506,                0.85422,                0.91927,                0.76678,                0.62727,                0.41542,                 0.9112,               0.001208,               0.001208,               0.001208
