                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.77362,                 0.5385,                0.99775,                0.91465,                0.86137,                 0.9088,                0.75122,                0.65055,                 0.4652,                0.91757,               0.001439,               0.001439,               0.001439
                     36,                0.75985,                0.52347,                 0.9833,                0.92139,                0.86649,                0.91683,                0.76092,                0.63729,                0.44511,                0.91156,              0.0014225,              0.0014225,              0.0014225
                     37,                0.72605,                0.50498,                0.96634,                0.90709,                0.88283,                0.92329,                0.77431,                0.62932,                0.43038,                0.90756,               0.001406,               0.001406,               0.001406
                     38,                0.75984,                0.51366,                0.98544,                0.92551,                0.85422,                0.90952,                0.76138,                0.64804,                0.44878,                0.91246,              0.0013895,              0.0013895,              0.0013895
                     39,                 0.7232,                0.48975,                0.96306,                0.92891,                0.85456,                0.91788,                0.76596,                0.63861,                0.43602,                0.90926,               0.001373,               0.001373,               0.001373
                     40,                0.73479,                0.49957,                0.98034,                 0.9376,                0.85014,                  0.917,                0.76486,                0.63893,                 0.4346,                0.91702,              0.0013565,              0.0013565,              0.0013565
                     41,                0.71145,                0.49285,                0.96716,                0.94134,                0.85269,                0.91351,                0.76525,                0.64661,                0.44174,                 0.9191,                0.00134,                0.00134,                0.00134
                     42,                0.74633,                0.50908,                0.97895,                 0.9357,                0.87234,                 0.9205,                0.76008,                0.66023,                0.43967,                0.91834,              0.0013235,              0.0013235,              0.0013235
                     43,                0.71657,                0.49869,                0.96959,                0.92296,                0.88141,                0.91826,                0.76289,                0.64292,                0.42569,                0.91354,               0.001307,               0.001307,               0.001307
                     44,                0.71817,                 0.4919,                0.96606,                0.93518,                0.85967,                0.91775,                0.76803,                0.63811,                0.43738,                  0.913,              0.0012905,              0.0012905,              0.0012905
                     45,                0.72374,                0.48665,                0.97485,                0.93698,                0.85074,                0.91389,                0.75817,                0.66371,                0.44028,                0.92454,               0.001274,               0.001274,               0.001274
                     46,                0.70698,                0.48654,                0.96649,                0.92089,                0.87226,                0.91727,                0.77757,                0.61482,                0.42223,                0.90533,              0.0012575,              0.0012575,              0.0012575
                     47,                0.69744,                0.49505,                0.96512,                0.92637,                0.85705,                0.91955,                0.76735,                0.61902,                0.42217,                0.91698,               0.001241,               0.001241,               0.001241
                     48,                0.70349,                0.48498,                0.96671,                 0.9231,                0.86674,                0.91771,                0.78069,                0.60385,                0.42086,                0.89887,              0.0012245,              0.0012245,              0.0012245
                     49,                0.71478,                0.48239,                0.96841,                0.94186,                0.86074,                0.91815,                0.76864,                0.62379,                0.43077,                0.90712,               0.001208,               0.001208,               0.001208
                     50,                0.71579,                0.48906,                0.96185,                0.92433,                0.83651,                0.90171,                0.75531,                0.63369,                 0.4498,                0.91847,              0.0011915,              0.0011915,              0.0011915
                     51,                0.68984,                0.48514,                0.96524,                0.89277,                0.87602,                 0.9095,                0.76086,                0.62372,                0.43643,                0.90814,               0.001175,               0.001175,               0.001175
                     52,                0.68624,                0.47095,                0.95654,                0.94095,                0.84674,                0.91409,                0.76646,                0.62893,                0.43494,                0.90507,              0.0011585,              0.0011585,              0.0011585
